state,latitude,longitude,yield_1981,yield_1982,yield_1983,yield_1984,yield_1985,yield_1986,yield_1987,yield_1988,yield_1989,yield_1990,yield_1991,yield_1992,yield_1993,yield_1994,yield_1995,yield_1996,yield_1997,yield_1998,yield_1999,yield_2000,yield_2001,yield_2002,yield_2003,yield_2004,yield_2005,yield_2006,yield_2007,yield_2008,yield_2009,yield_2010,yield_2011,yield_2012,yield_2013,yield_2014,average_temp_1981,average_temp_1982,average_temp_1983,average_temp_1984,average_temp_1985,average_temp_1986,average_temp_1987,average_temp_1988,average_temp_1989,average_temp_1990,average_temp_1991,average_temp_1992,average_temp_1993,average_temp_1994,average_temp_1995,average_temp_1996,average_temp_1997,average_temp_1998,average_temp_1999,average_temp_2000,average_temp_2001,average_temp_2002,average_temp_2003,average_temp_2004,average_temp_2005,average_temp_2006,average_temp_2007,average_temp_2008,average_temp_2009,average_temp_2010,average_temp_2011,average_temp_2012,average_temp_2013,average_temp_2014
Illinois,39.75,-89.5,0.0,2.9368333250000003,3.2371310602272727,3.208681117045454,3.3166354704545453,2.9266798670454546,3.546358465909091,3.2087852147727274,3.391984664772728,3.3152314045454547,3.185418361363636,3.5153299977272727,3.1540463545454545,3.371481229545455,2.8853478352272726,3.0085545511363634,3.4158663170454546,3.477302126136364,3.6187258397727273,3.641812005681818,3.5496377386363633,3.263951439772727,3.6087274840909087,3.8811146749999996,3.5818229420454553,3.639328813636364,3.3695551852272727,3.4537058647727275,3.36143937159091,3.671644807954546,3.363232893181819,3.9509868874999996,3.476350121590909,3.520630845454545,11.544034090909092,10.956439393939394,11.548958333333333,11.493276515151514,10.80842803030303,12.005113636363633,12.627746212121213,11.545265151515151,10.63125,12.401420454545452,12.451231060606062,11.493371212121211,10.871969696969698,11.488162878787877,11.2875,10.414488636363636,10.850094696969697,13.11344696969697,12.23683712121212,11.459375,12.048200757575756,11.95464015151515,11.15965909090909,11.658238636363636,12.214867424242424,12.426893939393942,12.267613636363638,10.732575757575757,11.04346590909091,11.846401515151513,12.04535984848485,13.468371212121212,10.880113636363635,10.058522727272727
Indiana,40.0,-86.25,0.0,2.8815180474999997,3.2234876975,3.043660535,3.1114021349999996,2.9288467475,3.61620101,3.0205240975,3.1182574025000003,3.3227483899999997,3.000563535,3.0670427875,3.1222516775,3.1770313924999996,2.8932265299999997,3.0380824375000004,3.133418595,3.3823164875000002,3.740835175,3.6499606825,3.563679355,3.2509886375,3.446808945,3.9427617975,3.3840791675000004,3.6148009375,3.35845438,3.6468110549999997,3.5487711575,3.998440085,3.38754717,4.0534435525,3.7373350225000004,3.6567760275,10.779791666666668,10.665416666666665,11.312291666666667,10.99375,10.8025,11.5075,11.950624999999999,10.910625,10.245833333333334,11.941875000000001,12.146458333333333,10.794583333333334,10.523124999999999,10.933125,10.945208333333333,10.114375,10.351041666666665,12.815208333333334,11.880833333333333,10.981458333333332,11.854791666666667,11.778125,10.700208333333332,11.350208333333333,11.678125,11.947916666666668,11.88125,10.609583333333333,10.730833333333333,11.531666666666668,11.691875,12.82375,10.694374999999999,9.702916666666667
Iowa,42.09090909090909,-93.70454545454545,0.0,2.20007185,2.6935963742424245,2.7447487348484847,2.85187773030303,2.598113153030303,3.017656646969697,2.6924673954545453,2.758696668181819,2.7698495181818177,2.5792642500000005,2.876667762121212,2.493780520454545,2.8943816045454542,2.299689659090909,2.636879057575758,2.877310386363637,3.0365732696969694,3.2789562121212117,2.9692284242424245,2.7822473439393947,3.0008154545454544,3.187993816666667,3.076094675757576,3.0930002606060603,2.98467298030303,2.885602813636364,2.9869287787878784,3.1749643060606068,3.1446371151515153,2.9828741272727277,3.346806221212121,2.812691734848485,3.008033657575758,9.854924242424241,8.23169191919192,9.058459595959595,9.153661616161616,8.107070707070706,9.577020202020202,10.974116161616163,9.609343434343435,8.332323232323231,9.910353535353536,9.407828282828282,9.002020202020201,7.758333333333333,8.766666666666667,8.676010101010101,7.492676767676768,8.574621212121214,10.603914141414142,9.930934343434343,9.321085858585858,9.51881313131313,9.552272727272726,8.81540404040404,9.16161616161616,9.800126262626263,10.157954545454546,9.379419191919192,7.772222222222223,8.220833333333333,9.036616161616163,9.121590909090909,11.131818181818183,8.12739898989899,7.546085858585858
Kansas,38.5,-98.25,0.0,2.3363908363333334,2.705747928888889,2.632924263333334,2.7097315528888886,2.225981061666667,2.5310825838888893,2.246366203666667,1.9120755896666668,2.6636952133333334,2.2006963003333335,2.60695171,2.5077523622222224,2.558787464444445,2.1462240088888893,2.086270181111111,2.677506951111111,2.8480195888888886,2.756331566,2.7349420333333336,2.7146510339999996,2.258801176444444,3.0074958162222223,2.9149456738888895,2.856791516666667,2.5095153481111105,2.5432558666666667,2.876282509,2.8308412044444444,2.951435518888889,2.7545284166666666,2.9159917522222227,2.9048789607777774,2.7564787226666665,13.380370370370368,11.898888888888887,11.938611111111113,12.363148148148147,11.56675925925926,13.59722222222222,13.212314814814812,12.773055555555556,11.88703703703704,13.224166666666669,13.321944444444446,12.41675925925926,11.177314814814814,12.830277777777779,12.241481481481483,11.685555555555554,11.984074074074073,13.404907407407407,13.218333333333337,12.925833333333332,13.122129629629628,12.694537037037039,12.525277777777779,12.604259259259258,13.012314814814813,13.562777777777777,12.582037037037038,11.72814814814815,11.7375,12.66675925925926,12.638518518518518,14.31935185185185,11.798703703703703,11.800833333333333
Kentucky,37.515306122448976,-84.75,0.0,3.6296539265306116,4.08753707755102,3.8798020673469384,3.8323762428571433,3.529825353061225,4.14967853877551,3.7764530040816324,3.997103453061224,4.651954495918368,3.79935851632653,3.9514670285714284,4.043793767346939,3.8836526653061223,3.9860144693877557,4.354479936734694,4.173611457142857,4.502876197959184,4.755318044897959,4.9185356755102045,4.499804244897959,4.508643373469388,4.857640542857143,4.850921267346939,4.708139183673469,4.902257855102041,4.588999620408163,5.249194397959184,4.675913318367346,5.018089499999999,4.744606248979592,5.433183408163265,5.064442804081633,4.757297312244899,12.481972789115645,13.088775510204082,12.920068027210883,13.075850340136057,12.90969387755102,13.680102040816324,13.592857142857143,12.747278911564626,12.51938775510204,14.050510204081633,13.99404761904762,12.666496598639457,12.720068027210885,12.978061224489798,12.952040816326532,12.356802721088435,12.464795918367347,14.42108843537415,13.86921768707483,13.023469387755103,13.511734693877552,13.66972789115646,12.82380952380952,13.46904761904762,13.606632653061222,13.613775510204086,14.11921768707483,12.80408163265306,12.781802721088432,13.085034013605444,13.610204081632652,14.306122448979592,12.573129251700678,12.15731292517007
Louisiana,31.25735294117647,-91.50735294117646,0.0,4.113220098529413,4.797719554411765,4.555542913235294,4.637930077941176,4.212114691176471,4.304810088235293,4.525621789705881,4.677611177941176,5.088217395588235,3.9638137955882353,5.0984027808823535,4.390587294117647,3.8575478985294116,5.005122800000001,5.45563673235294,4.821207973529411,5.64301335882353,5.672068229411764,5.4344328911764705,5.096709692647059,4.805527273529412,5.3875775514705895,5.4488638338235305,5.21825464117647,5.53088145735294,5.262019825,6.042221647058825,5.953527063235294,5.622383472058823,5.099848923529413,4.957027636764707,5.027345705882353,4.807190705882353,18.884803921568626,19.263848039215684,17.95833333333334,19.0280637254902,18.99362745098039,19.493014705882356,18.72696078431372,18.53051470588235,18.398529411764706,19.68872549019608,19.195343137254902,18.558946078431376,18.425122549019612,18.907230392156862,19.07377450980392,18.702205882352942,18.64338235294118,20.066544117647055,19.635294117647053,19.307965686274514,18.989093137254905,19.023161764705886,18.79154411764706,19.207107843137255,19.353553921568626,19.515563725490193,19.39007352941176,18.962745098039214,19.08504901960784,18.782475490196077,19.470710784313727,20.02904411764706,18.70367647058824,18.172916666666662
Maine,45.71296296296296,-69.13888888888889,0.0,0.740112737037037,0.6887465833333333,0.6359546722222221,0.7199866388888888,0.7723995462962963,0.7454376425925925,0.5698674814814815,0.6797234555555556,0.8096783555555555,0.7355062944444444,0.837539601851852,0.7136139388888888,0.6336626574074073,0.7717006259259259,0.7978941018518518,0.7735377759259259,0.8610673666666666,0.9499553907407408,0.8299718018518518,0.7584074574074074,0.6897897555555557,0.7638521962962963,0.9309632592592593,0.8466664703703705,0.8763190240740739,0.8125301611111112,0.8988982481481481,0.8784339166666668,0.9126813092592594,0.9054168888888888,0.908756462962963,0.9505123444444444,0.9203916037037038,5.065277777777777,3.912654320987654,5.173765432098766,4.693981481481481,3.8452160493827163,3.91820987654321,4.706327160493827,4.658487654320987,3.6115740740740736,5.180401234567903,4.768672839506173,3.750154320987655,3.7947530864197527,4.020524691358024,4.3388888888888895,4.421913580246914,3.6817901234567896,5.657407407407407,5.846450617283951,4.268209876543211,5.268055555555557,4.624691358024691,3.9935185185185187,4.012037037037037,4.8611111111111125,5.970370370370371,4.153086419753087,4.62037037037037,4.287345679012345,6.415740740740741,5.3614197530864205,5.9336419753086425,4.892592592592592,4.47824074074074
Maryland,38.7,-77.75,0.0,3.52878518,4.078403485000001,3.681172395,4.023524139999999,3.8451189049999996,3.76554067,3.7704987699999997,4.150817455,4.693917815000001,3.899231914999999,4.138583805,3.83791875,3.647485690000001,3.54853308,4.820471345,4.428227614999999,4.8565622600000005,4.3999602950000005,4.563885574999999,4.342958664999999,4.436927635,4.09004543,4.790764875,4.284021855,4.76898166,4.404417024999999,5.153886765,5.016426839999999,4.94049146,5.0274660550000005,5.262460575,5.121087925,4.876886155,11.493333333333334,11.883333333333335,11.903333333333332,12.117500000000003,12.3425,12.294999999999998,12.226666666666665,11.629999999999999,11.618333333333336,13.266666666666666,13.146666666666667,11.549583333333333,11.794166666666667,11.797083333333335,11.839166666666667,11.154166666666667,11.605416666666667,13.272083333333333,12.47875,11.69875,12.175,12.643749999999999,11.520416666666666,12.06583333333333,12.058333333333334,12.676666666666666,12.429583333333333,11.967916666666666,11.709583333333333,12.361250000000002,12.825,13.222083333333334,11.781249999999998,11.205833333333334
Massachusetts,42.32692307692308,-72.01923076923077,0.0,1.1749225153846155,1.3039163384615384,1.2218192692307692,1.2803187384615384,1.2278218769230769,1.2418454846153848,1.0604431769230769,1.2237946461538463,1.2637647692307692,1.2316928153846154,1.361012346153846,1.2395838615384613,1.1287161076923076,1.145496430769231,1.3714137692307693,1.2834848461538462,1.426609,1.4975631538461538,1.2759112538461537,1.2729049615384616,1.286073030769231,1.2919588769230772,1.505276230769231,1.270114923076923,1.2958702307692307,1.3063203615384613,1.446057153846154,1.5074546923076921,1.4227755384615386,0.6755055384615385,0.6935023846153846,0.6798940769230769,0.6899064615384615,8.484615384615383,8.14294871794872,9.064743589743589,8.78974358974359,8.451282051282051,8.386538461538462,8.527564102564101,8.448076923076924,8.02179487179487,9.710256410256411,9.542307692307691,7.814102564102564,8.208333333333332,8.332692307692309,8.471794871794872,8.226923076923075,8.257051282051282,9.848076923076926,9.519871794871795,8.198076923076924,9.14423076923077,9.173076923076922,7.947435897435897,8.307692307692308,8.806410256410256,9.65128205128205,8.616666666666667,8.823717948717949,8.283333333333333,9.687179487179488,9.39551282051282,10.280128205128204,8.776923076923078,8.175641025641026
Michigan,45.02248677248677,-86.30820105820106,0.0,1.967802319047619,2.1793237137566144,2.1388605952380955,2.2917815999999998,2.022978683597884,2.16144816984127,2.0085745386243383,2.1127917751322753,2.1032082476190475,2.0223188137566135,2.1078033666666665,1.9672663322751323,2.0216272582010584,1.9187667793650796,2.042833083068783,2.0424117386243386,2.4245229920634923,2.5872612275132276,2.1459954105820107,2.268052605820106,1.9936119624338624,2.305838674074074,2.231032907936508,2.1745267708994707,2.29226143015873,2.2855328476190477,2.443507698412698,2.366814296296296,2.397497162962963,2.190354933333333,2.3877503449735453,2.2283868084656087,2.184398174074074,6.443738977072311,5.56274250440917,6.623809523809523,6.382407407407407,5.700925925925925,6.398897707231041,7.863756613756614,6.350220458553792,5.2368606701940035,6.935493827160494,6.931657848324514,5.678791887125221,5.594268077601412,5.957892416225749,6.08778659611993,4.962522045855379,5.7175485008818345,8.352292768959435,7.27094356261023,6.481657848324515,7.462566137566139,6.745105820105819,5.785273368606703,6.0589065255731915,7.058245149911816,7.5476631393298055,6.910626102292768,5.737566137566138,5.684876543209876,7.5895061728395055,6.670017636684303,8.312169312169312,5.6800705467372135,4.474294532627866
Minnesota,46.583333333333336,-93.61111111111111,0.5598002203703702,4.06511769382716,4.209440966666667,4.259850799382717,4.191407237654321,3.9673714648148146,4.2259243432098765,3.590103141358025,4.138572287037038,4.28804847345679,3.6940332858024694,4.487020280246914,3.573634395679012,4.035584751851851,3.7268540654320987,4.534188124691359,4.080022460493827,4.5412594080246915,5.154015375925926,4.2541206901234565,4.229897984567901,4.047312117901234,4.560980791358025,4.512011487037038,4.253938579012345,4.601382659259259,4.256202303703704,4.752185612345678,4.788768467283951,4.633769889506173,4.382287291358024,4.497409955555556,4.3389783,4.21532069691358,5.780658436213992,3.80488683127572,5.168672839506173,5.088014403292182,3.663117283950617,5.153549382716049,7.1684156378600825,5.084002057613169,3.7839506172839505,5.582201646090534,5.218981481481481,4.6725308641975305,3.642232510288065,4.619495884773663,4.280041152263374,2.793518518518518,4.387551440329218,6.797736625514405,6.056995884773663,4.95679012345679,5.7573559670781895,5.1344650205761315,4.835185185185185,4.682407407407407,5.666100823045268,6.407304526748971,5.264609053497942,3.6297839506172846,4.024948559670783,5.596810699588477,5.058024691358026,6.736625514403292,3.55951646090535,3.131738683127572
Mississippi,33.13461538461539,-88.90384615384616,0.0,5.635528730769232,5.953862684615384,6.319183907692308,6.23624586153846,5.559450146153846,5.64438833076923,5.964132415384616,6.328647784615385,6.898511984615386,5.246689830769231,6.5748802,5.882212076923077,5.206102346153846,6.516585007692309,7.031970561538461,6.533096076923076,7.359340315384616,7.175625076923077,7.221583599999999,6.414789892307693,6.59057096923077,7.041238738461538,7.273541630769231,7.018355207692308,7.186185984615384,6.9783814692307695,7.883432999999998,7.42428943076923,7.451487861538461,6.9557824923076925,6.768559876923077,6.795519307692308,6.5852987999999995,17.199999999999996,17.568589743589744,16.301923076923075,17.158333333333328,17.040384615384617,17.779487179487177,17.28076923076923,16.75512820512821,16.660256410256412,18.146794871794874,17.605128205128203,16.673076923076923,16.630769230769236,17.0025641025641,17.074358974358976,16.762820512820518,16.70576923076923,18.355128205128207,17.956410256410262,17.390384615384615,17.040384615384617,17.173076923076927,16.664102564102567,17.06282051282051,17.259615384615387,17.614102564102566,17.810897435897438,16.77948717948718,16.965384615384615,16.942948717948717,17.39551282051282,18.069230769230767,16.64679487179487,16.344871794871796
Missouri,38.24193548387097,-93.10483870967742,0.0,4.026783366129033,4.7405763629032265,4.800974695161292,4.963897933870969,4.148158227419354,4.685849487096773,4.408372164516129,4.725420879032257,4.800312295161292,4.4176648887096786,5.115118796774194,4.4455817903225805,4.607370677419356,4.214153998387097,4.523346001612904,5.126447924193547,5.404152140322579,5.631844574193547,5.250116762903224,5.2186823693548385,5.042343841935484,5.508356940322581,5.956731137096773,5.492590345161289,5.523239372580644,4.7440233822580655,5.386887748387098,5.487126822580644,5.413207127419354,5.497000904838709,5.913255332258065,5.634977966129034,5.12530343548387,13.21209677419355,12.387231182795698,12.540456989247312,12.791935483870969,11.963037634408598,13.571774193548386,13.758870967741935,12.808467741935482,11.91760752688172,13.781317204301073,13.673790322580649,12.813440860215055,11.873924731182797,12.876209677419356,12.63588709677419,11.905510752688171,12.227956989247314,14.100806451612904,13.701344086021503,13.013575268817203,13.418951612903225,13.075940860215052,12.71787634408602,12.937903225806453,13.61021505376344,13.988575268817204,13.536155913978492,12.037903225806451,12.304166666666667,12.980645161290322,13.227822580645164,14.866801075268816,12.08548387096774,11.745564516129033
