state,latitude,longitude,yield_1981,yield_1982,yield_1983,yield_1984,yield_1985,yield_1986,yield_1987,yield_1988,yield_1989,yield_1990,yield_1991,yield_1992,yield_1993,yield_1994,yield_1995,yield_1996,yield_1997,yield_1998,yield_1999,yield_2000,yield_2001,yield_2002,yield_2003,yield_2004,yield_2005,yield_2006,yield_2007,yield_2008,yield_2009,yield_2010,yield_2011,yield_2012,yield_2013,yield_2014,average_temp_1981,average_temp_1982,average_temp_1983,average_temp_1984,average_temp_1985,average_temp_1986,average_temp_1987,average_temp_1988,average_temp_1989,average_temp_1990,average_temp_1991,average_temp_1992,average_temp_1993,average_temp_1994,average_temp_1995,average_temp_1996,average_temp_1997,average_temp_1998,average_temp_1999,average_temp_2000,average_temp_2001,average_temp_2002,average_temp_2003,average_temp_2004,average_temp_2005,average_temp_2006,average_temp_2007,average_temp_2008,average_temp_2009,average_temp_2010,average_temp_2011,average_temp_2012,average_temp_2013,average_temp_2014
Illinois,39.75,-89.5,1.8605588272727274,8.275988452272728,5.9801161125,7.805475594318182,8.57135464659091,8.543261556818182,8.58063730340909,6.196103295454546,8.405451144318182,8.522076889772727,7.66358552840909,9.3534506125,7.552415990909091,9.955506304545453,8.180270931818184,9.038200945454546,9.101778398863637,9.476237499999998,9.621105098863636,9.811059030681818,10.035632804545456,9.2190287,10.219389768181818,11.653066585227272,10.376092710227272,10.743734306818181,10.612552005681819,10.983514994318183,11.093060039772727,10.2976322375,10.077703863636364,8.352795695454546,11.20932003409091,12.237261551136363,11.544034090909092,10.956439393939394,11.548958333333333,11.493276515151514,10.80842803030303,12.005113636363633,12.627746212121213,11.545265151515151,10.63125,12.401420454545452,12.451231060606062,11.493371212121211,10.871969696969698,11.488162878787877,11.2875,10.414488636363636,10.850094696969697,13.11344696969697,12.23683712121212,11.459375,12.048200757575756,11.95464015151515,11.15965909090909,11.658238636363636,12.214867424242424,12.426893939393942,12.267613636363638,10.732575757575757,11.04346590909091,11.846401515151513,12.04535984848485,13.468371212121212,10.880113636363635,10.058522727272727
Indiana,40.0,-86.25,4.8645589525,7.902676482499999,5.522218177499999,7.1701172475,7.747829895000001,8.1233273225,7.7880450975,5.68534925,7.781004605,8.129723842499999,6.869665082500001,8.398525752500001,6.89445762,9.032177902499999,7.506838619999999,8.376828555,8.107850702499999,8.9876189775,9.0139703975,9.44069696,9.52718836,8.397813894999999,9.545434815,10.3457747825,9.810482445,10.163967795,9.8881094525,10.2621560375,10.494535015,9.997379487500002,9.6215668825,8.3224921025,10.7887700425,11.202087875,10.779791666666668,10.665416666666665,11.312291666666667,10.99375,10.8025,11.5075,11.950624999999999,10.910625,10.245833333333334,11.941875000000001,12.146458333333333,10.794583333333334,10.523124999999999,10.933125,10.945208333333333,10.114375,10.351041666666665,12.815208333333334,11.880833333333333,10.981458333333332,11.854791666666667,11.778125,10.700208333333332,11.350208333333333,11.678125,11.947916666666668,11.88125,10.609583333333333,10.730833333333333,11.531666666666668,11.691875,12.82375,10.694374999999999,9.702916666666667
Iowa,42.09090909090909,-93.70454545454545,2.4094921499999997,7.345854628787878,5.37009513939394,7.084646604545454,7.941662542424243,8.042349653030303,8.352655956060605,5.85716785,7.981440934848484,7.947863078787877,7.495244725757575,9.173584557575758,6.383642972727272,9.49517201060606,7.665051316666666,8.555941060606058,8.689536048484849,8.795882343939393,8.944731303030302,8.988128431818183,8.979192937878787,9.225199877272729,9.428441551515151,11.081012045454544,10.2270215,9.893984072727273,10.203000045454544,10.081624803030303,11.012067431818183,9.965200774242422,9.892221562121211,8.144007796969698,9.829855756060608,10.97875943939394,9.854924242424241,8.23169191919192,9.058459595959595,9.153661616161616,8.107070707070706,9.577020202020202,10.974116161616163,9.609343434343435,8.332323232323231,9.910353535353536,9.407828282828282,9.002020202020201,7.758333333333333,8.766666666666667,8.676010101010101,7.492676767676768,8.574621212121214,10.603914141414142,9.930934343434343,9.321085858585858,9.51881313131313,9.552272727272726,8.81540404040404,9.16161616161616,9.800126262626263,10.157954545454546,9.379419191919192,7.772222222222223,8.220833333333333,9.036616161616163,9.121590909090909,11.131818181818183,8.12739898989899,7.546085858585858
Kansas,38.5,-98.25,0.5619330588888889,4.549999868888889,3.297023062222222,4.417276284444444,4.828644902222223,4.652944570444444,5.255265455555556,3.4004757014444444,4.5714255744444445,4.9671274,4.043550551111111,5.4945633266666665,4.739884321111111,5.951697627777777,4.684119491111111,4.98815888,5.5540834666666665,5.842598344444443,5.580009886666667,5.63006308,5.87652237,4.6146879720000005,5.391033551111112,6.776013037777778,5.957262,5.504415449666666,5.824361748888889,6.37593993,7.198432913333333,6.801867334444443,5.762366545555556,4.681637771111112,6.454742428888889,7.017611732222221,13.380370370370368,11.898888888888887,11.938611111111113,12.363148148148147,11.56675925925926,13.59722222222222,13.212314814814812,12.773055555555556,11.88703703703704,13.224166666666669,13.321944444444446,12.41675925925926,11.177314814814814,12.830277777777779,12.241481481481483,11.685555555555554,11.984074074074073,13.404907407407407,13.218333333333337,12.925833333333332,13.122129629629628,12.694537037037039,12.525277777777779,12.604259259259258,13.012314814814813,13.562777777777777,12.582037037037038,11.72814814814815,11.7375,12.66675925925926,12.638518518518518,14.31935185185185,11.798703703703703,11.800833333333333
Kentucky,37.515306122448976,-84.75,5.779547479591836,11.214591479591837,8.26287077755102,10.546442383673467,11.09990607142857,11.144922453061225,11.113605183673469,8.640161153061223,11.232598779591836,12.094983989795917,9.798002675510205,11.622623122448982,10.0656426,12.423696020408162,11.114028285714287,12.717900602040816,11.845959387755101,13.127459306122448,12.418438724489796,12.899774846938774,13.133196010204081,12.59047792857143,13.373514408163265,14.300732,13.584820224489796,14.419330030612244,13.939886306122448,14.31856006122449,14.746096459183674,13.767210571428572,13.66005987755102,12.532971853061225,14.66043198979592,14.92892606122449,12.481972789115645,13.088775510204082,12.920068027210883,13.075850340136057,12.90969387755102,13.680102040816324,13.592857142857143,12.747278911564626,12.51938775510204,14.050510204081633,13.99404761904762,12.666496598639457,12.720068027210885,12.978061224489798,12.952040816326532,12.356802721088435,12.464795918367347,14.42108843537415,13.86921768707483,13.023469387755103,13.511734693877552,13.66972789115646,12.82380952380952,13.46904761904762,13.606632653061222,13.613775510204086,14.11921768707483,12.80408163265306,12.781802721088432,13.085034013605444,13.610204081632652,14.306122448979592,12.573129251700678,12.15731292517007
Louisiana,31.25735294117647,-91.50735294117646,1.2174303676470588,8.414891261764705,6.207391298529411,8.118608030882353,9.142855029411763,8.501962167647058,8.09568341617647,6.783938391176471,8.627902383823526,9.640237220588233,7.601229697058824,9.454819919117648,7.366356841176471,8.663815444117645,9.014676198529411,9.450954502941174,8.745659019117648,9.895352816176471,9.497921898529412,10.563169329411766,9.715614413235294,9.157872320588234,10.05486759264706,11.051402007352943,10.755359514705885,10.703787845588236,10.372065301470588,10.784571808823529,11.566706941176468,10.34244836470588,9.760573313235295,9.037173257352938,10.44854756617647,10.921735654411764,18.884803921568626,19.263848039215684,17.95833333333334,19.0280637254902,18.99362745098039,19.493014705882356,18.72696078431372,18.53051470588235,18.398529411764706,19.68872549019608,19.195343137254902,18.558946078431376,18.425122549019612,18.907230392156862,19.07377450980392,18.702205882352942,18.64338235294118,20.066544117647055,19.635294117647053,19.307965686274514,18.989093137254905,19.023161764705886,18.79154411764706,19.207107843137255,19.353553921568626,19.515563725490193,19.39007352941176,18.962745098039214,19.08504901960784,18.782475490196077,19.470710784313727,20.02904411764706,18.70367647058824,18.172916666666662
Maine,45.71296296296296,-69.13888888888889,0.6621596111111111,0.8166040185185186,0.739664462962963,0.8069932592592594,0.8804435925925927,0.8521227407407408,0.9285505,0.7088070574074073,0.9331371388888889,0.9522701481481483,0.9007845185185185,0.8093494166666666,0.8467197037037036,0.9897699999999999,1.0326130925925927,0.9703451481481482,0.9728996481481481,1.0440357962962965,1.0924283333333333,0.9463489814814815,0.9928414629629629,1.0037212037037035,1.0367466111111112,1.186681925925926,1.143818861111111,1.1461727314814816,1.1898080740740742,1.0890401666666667,1.0661013518518518,1.221686962962963,1.1457595185185185,1.0343325092592595,1.156700148148148,1.1644839629629629,5.065277777777777,3.912654320987654,5.173765432098766,4.693981481481481,3.8452160493827163,3.91820987654321,4.706327160493827,4.658487654320987,3.6115740740740736,5.180401234567903,4.768672839506173,3.750154320987655,3.7947530864197527,4.020524691358024,4.3388888888888895,4.421913580246914,3.6817901234567896,5.657407407407407,5.846450617283951,4.268209876543211,5.268055555555557,4.624691358024691,3.9935185185185187,4.012037037037037,4.8611111111111125,5.970370370370371,4.153086419753087,4.62037037037037,4.287345679012345,6.415740740740741,5.3614197530864205,5.9336419753086425,4.892592592592592,4.47824074074074
Maryland,38.7,-77.75,5.493140725000001,8.4812434,6.736487785,7.953810525,9.122519675,8.957192525,8.5448948,6.71317289,9.253597525,9.254844525,8.427529625,9.618415775,7.81401695,9.73466195,8.284913175,10.1005465,9.58265755,10.3367464,9.52760185,10.282365975000001,10.9262698,10.278581125,9.766025825000002,11.6276728,10.647642225,11.215971575000001,11.3802768,11.9473995,11.9913577,10.95100205,10.991870124999998,10.3851218,11.846568000000001,12.475549725000002,11.493333333333334,11.883333333333335,11.903333333333332,12.117500000000003,12.3425,12.294999999999998,12.226666666666665,11.629999999999999,11.618333333333336,13.266666666666666,13.146666666666667,11.549583333333333,11.794166666666667,11.797083333333335,11.839166666666667,11.154166666666667,11.605416666666667,13.272083333333333,12.47875,11.69875,12.175,12.643749999999999,11.520416666666666,12.06583333333333,12.058333333333334,12.676666666666666,12.429583333333333,11.967916666666666,11.709583333333333,12.361250000000002,12.825,13.222083333333334,11.781249999999998,11.205833333333334
Massachusetts,42.32692307692308,-72.01923076923077,0.0,2.024705153846154,1.5848102307692309,1.8187187692307691,2.0459913076923075,2.0419991538461537,1.968497846153846,1.4526901538461539,2.0842392307692306,2.075086153846154,1.9733496923076923,2.293434384615385,1.7700468461538463,2.161451923076923,2.019317692307692,2.182045384615385,2.1952493076923076,2.2610332307692307,2.1804898461538467,2.2321007692307693,2.3478033076923075,2.312609846153846,2.275448923076923,2.699429846153847,2.388941076923077,2.3666515384615385,2.6261263076923074,2.5209227692307694,2.6063191538461536,2.3992892307692304,1.1182264615384616,1.0252668461538461,1.2221545384615384,1.3209965384615383,8.484615384615383,8.14294871794872,9.064743589743589,8.78974358974359,8.451282051282051,8.386538461538462,8.527564102564101,8.448076923076924,8.02179487179487,9.710256410256411,9.542307692307691,7.814102564102564,8.208333333333332,8.332692307692309,8.471794871794872,8.226923076923075,8.257051282051282,9.848076923076926,9.519871794871795,8.198076923076924,9.14423076923077,9.173076923076922,7.947435897435897,8.307692307692308,8.806410256410256,9.65128205128205,8.616666666666667,8.823717948717949,8.283333333333333,9.687179487179488,9.39551282051282,10.280128205128204,8.776923076923078,8.175641025641026
Michigan,45.02248677248677,-86.30820105820106,1.283476788888889,3.86193317989418,2.8912841883597884,3.522236532804233,3.968771321164021,3.8911356947089946,3.8179118894179895,2.989303393121693,4.002011361375662,3.8501650820105824,3.780404682539682,4.225616991534391,3.291610261375662,4.363507095238095,3.702032833333333,3.9788855587301595,4.012666107407408,4.361031214285714,4.193867672486772,4.414853548148148,4.3616013783068786,4.257030788888889,4.598807412698412,4.961044462962963,4.809336825396825,4.781898595238095,4.999931396825397,4.929921896825396,5.023457949735449,4.779913708994709,4.54196373015873,4.152290372486773,4.838588264550265,5.093176259259259,6.443738977072311,5.56274250440917,6.623809523809523,6.382407407407407,5.700925925925925,6.398897707231041,7.863756613756614,6.350220458553792,5.2368606701940035,6.935493827160494,6.931657848324514,5.678791887125221,5.594268077601412,5.957892416225749,6.08778659611993,4.962522045855379,5.7175485008818345,8.352292768959435,7.27094356261023,6.481657848324515,7.462566137566139,6.745105820105819,5.785273368606703,6.0589065255731915,7.058245149911816,7.5476631393298055,6.910626102292768,5.737566137566138,5.684876543209876,7.5895061728395055,6.670017636684303,8.312169312169312,5.6800705467372135,4.474294532627866
Minnesota,46.583333333333336,-93.61111111111111,3.2454890061728396,6.597456238271605,4.639424185802469,5.8473877703703705,6.36744886419753,6.480860955555555,6.521537877777778,4.732884645679013,6.703401724074074,6.712499568518519,6.007993721604938,6.969312732098767,5.152116979012345,7.365675238271605,6.316774720370371,7.077592814814815,6.6962592283950615,7.238226563580246,7.064427411111111,7.285871850617283,7.189299584567902,7.178319495679012,7.534785786419754,8.289987210493827,7.800753050617283,8.140445823456789,7.783199612345679,8.194312070987655,8.532421414814817,8.079629421604938,7.766852318518518,6.953228369135803,7.886941333333333,8.495989774691358,5.780658436213992,3.80488683127572,5.168672839506173,5.088014403292182,3.663117283950617,5.153549382716049,7.1684156378600825,5.084002057613169,3.7839506172839505,5.582201646090534,5.218981481481481,4.6725308641975305,3.642232510288065,4.619495884773663,4.280041152263374,2.793518518518518,4.387551440329218,6.797736625514405,6.056995884773663,4.95679012345679,5.7573559670781895,5.1344650205761315,4.835185185185185,4.682407407407407,5.666100823045268,6.407304526748971,5.264609053497942,3.6297839506172846,4.024948559670783,5.596810699588477,5.058024691358026,6.736625514403292,3.55951646090535,3.131738683127572
Mississippi,33.13461538461539,-88.90384615384616,4.8427315153846155,10.828942576923076,7.95969596923077,10.837283538461538,11.632352076923077,10.581526692307692,10.793167615384615,8.456306961538463,10.789455461538463,12.232707000000001,9.436554230769229,11.633061615384614,9.552703153846155,11.309564615384614,11.618678384615386,12.349908346153844,11.452771115384614,12.565189807692308,12.116773192307692,13.186007884615385,12.327969923076923,12.226265115384614,12.942347615384616,14.376679076923077,13.529563,13.773872461538463,13.211137269230765,13.63002969230769,13.852456115384614,13.601833846153845,13.662375615384617,12.26357473076923,14.174430384615384,14.93327196153846,17.199999999999996,17.568589743589744,16.301923076923075,17.158333333333328,17.040384615384617,17.779487179487177,17.28076923076923,16.75512820512821,16.660256410256412,18.146794871794874,17.605128205128203,16.673076923076923,16.630769230769236,17.0025641025641,17.074358974358976,16.762820512820518,16.70576923076923,18.355128205128207,17.956410256410262,17.390384615384615,17.040384615384617,17.173076923076927,16.664102564102567,17.06282051282051,17.259615384615387,17.614102564102566,17.810897435897438,16.77948717948718,16.965384615384615,16.942948717948717,17.39551282051282,18.069230769230767,16.64679487179487,16.344871794871796
Missouri,38.24193548387097,-93.10483870967742,4.004679206451613,9.242824446774193,7.020167040322581,8.946150958064516,9.656482120967743,9.445306675806455,10.16006422096774,7.193433480645162,9.733664927419355,10.019164880645162,8.706838838709679,10.737465572580643,8.604437638709676,11.326760030645163,9.449153985483871,10.518717946774194,10.614849391935484,10.961907137096777,10.66371027419355,11.193172870967745,11.627718008064514,10.965016806451615,11.4968787,13.8135322983871,12.182050975806453,12.139881274193552,11.750886801612902,12.426087112903227,13.171282032258068,12.22374214516129,11.900592562903226,9.556784441935482,12.526792356451612,13.583774161290322,13.21209677419355,12.387231182795698,12.540456989247312,12.791935483870969,11.963037634408598,13.571774193548386,13.758870967741935,12.808467741935482,11.91760752688172,13.781317204301073,13.673790322580649,12.813440860215055,11.873924731182797,12.876209677419356,12.63588709677419,11.905510752688171,12.227956989247314,14.100806451612904,13.701344086021503,13.013575268817203,13.418951612903225,13.075940860215052,12.71787634408602,12.937903225806453,13.61021505376344,13.988575268817204,13.536155913978492,12.037903225806451,12.304166666666667,12.980645161290322,13.227822580645164,14.866801075268816,12.08548387096774,11.745564516129033
