state,latitude,longitude,yield_1981,yield_1982,yield_1983,yield_1984,yield_1985,yield_1986,yield_1987,yield_1988,yield_1989,yield_1990,yield_1991,yield_1992,yield_1993,yield_1994,yield_1995,yield_1996,yield_1997,yield_1998,yield_1999,yield_2000,yield_2001,yield_2002,yield_2003,yield_2004,yield_2005,yield_2006,yield_2007,yield_2008,yield_2009,yield_2010,yield_2011,yield_2012,yield_2013,yield_2014,average_temp_1981,average_temp_1982,average_temp_1983,average_temp_1984,average_temp_1985,average_temp_1986,average_temp_1987,average_temp_1988,average_temp_1989,average_temp_1990,average_temp_1991,average_temp_1992,average_temp_1993,average_temp_1994,average_temp_1995,average_temp_1996,average_temp_1997,average_temp_1998,average_temp_1999,average_temp_2000,average_temp_2001,average_temp_2002,average_temp_2003,average_temp_2004,average_temp_2005,average_temp_2006,average_temp_2007,average_temp_2008,average_temp_2009,average_temp_2010,average_temp_2011,average_temp_2012,average_temp_2013,average_temp_2014
Iowa,42.09090909090909,-93.70454545454545,1.8779835984848487,2.1633756878787875,1.8495628515151514,1.9772289984848488,2.414657540909091,2.3694188181818183,2.4809289106060604,1.9922983878787877,2.370013068181818,2.404650133333333,2.530612195454545,2.7723083803030306,2.1905304787878794,3.0059699151515153,2.5034695439393944,2.671117,2.814515053030303,2.6930422272727275,2.5713292318181815,2.643455906060606,2.6911035878787883,2.873967463636363,2.3657219712121207,3.0826829045454547,3.1574004151515154,3.000239412121212,3.0388909939393938,2.749352975757576,3.1514665969696973,3.009258719696969,3.000540118181818,2.7548668212121217,2.8791511742424243,3.2473540424242424,9.854924242424241,8.23169191919192,9.058459595959595,9.153661616161616,8.107070707070706,9.577020202020202,10.974116161616163,9.609343434343435,8.332323232323231,9.910353535353536,9.407828282828282,9.002020202020201,7.758333333333333,8.766666666666667,8.676010101010101,7.492676767676768,8.574621212121214,10.603914141414142,9.930934343434343,9.321085858585858,9.51881313131313,9.552272727272726,8.81540404040404,9.16161616161616,9.800126262626263,10.157954545454546,9.379419191919192,7.772222222222223,8.220833333333333,9.036616161616163,9.121590909090909,11.131818181818183,8.12739898989899,7.546085858585858
Kansas,38.5,-98.25,0.936615957111111,1.1235443603333335,0.9021525132222221,0.9934652523333335,1.184209982,1.1904363684444446,1.3475360491111112,0.9380728655555555,1.2322697552222224,1.2568786645555556,1.1371001982222222,1.4541502103333335,1.3734633246666668,1.5691670782222225,1.3323400855555556,1.4145790535555558,1.5397541225555558,1.4799805641111112,1.4079832090000002,1.3500825109999999,1.4784484037777779,1.2069126704444444,1.0871986327777778,1.5910863602222223,1.5441744566666664,1.4173846847777776,1.466469751666667,1.4936435856666666,1.8066005334444442,1.7884409937777774,1.517205048222222,1.380080962111111,1.6346317477777774,1.8433954431111108,13.380370370370368,11.898888888888887,11.938611111111113,12.363148148148147,11.56675925925926,13.59722222222222,13.212314814814812,12.773055555555556,11.88703703703704,13.224166666666669,13.321944444444446,12.41675925925926,11.177314814814814,12.830277777777779,12.241481481481483,11.685555555555554,11.984074074074073,13.404907407407407,13.218333333333337,12.925833333333332,13.122129629629628,12.694537037037039,12.525277777777779,12.604259259259258,13.012314814814813,13.562777777777777,12.582037037037038,11.72814814814815,11.7375,12.66675925925926,12.638518518518518,14.31935185185185,11.798703703703703,11.800833333333333
Kentucky,37.515306122448976,-84.75,1.9427910224489795,2.418341424489796,2.0167492877551023,2.099344273469388,2.4830616714285716,2.521883497959184,2.3754978591836733,2.104427708163265,2.4064428204081634,2.670379265306123,2.409009424489796,2.628481853061224,2.4840487755102045,2.8024485408163264,2.6414485714285716,2.893373597959184,2.837656846938775,2.9307080346938776,2.60663806122449,2.6837096959183673,2.9205885265306124,2.750025818367347,2.4979871959183675,2.883763146938776,2.964867057142857,3.138631932653061,2.92026353877551,2.7996454489795926,3.0685898367346933,2.988260646938776,2.7031414265306126,2.7338811612244895,2.8803389040816323,2.881071497959184,12.481972789115645,13.088775510204082,12.920068027210883,13.075850340136057,12.90969387755102,13.680102040816324,13.592857142857143,12.747278911564626,12.51938775510204,14.050510204081633,13.99404761904762,12.666496598639457,12.720068027210885,12.978061224489798,12.952040816326532,12.356802721088435,12.464795918367347,14.42108843537415,13.86921768707483,13.023469387755103,13.511734693877552,13.66972789115646,12.82380952380952,13.46904761904762,13.606632653061222,13.613775510204086,14.11921768707483,12.80408163265306,12.781802721088432,13.085034013605444,13.610204081632652,14.306122448979592,12.573129251700678,12.15731292517007
Louisiana,31.25735294117647,-91.50735294117646,1.8805830970588235,2.3827697338235296,1.978217872058824,2.10570375,2.5759594088235294,2.3219754455882353,2.4627945970588234,2.1060391249999997,2.4328261882352944,2.7685986647058822,2.504233410294117,2.624006423529412,2.3379532999999997,2.678014286764706,2.6862489838235293,2.763444163235294,2.6865082441176473,2.799471844117647,2.643042994117647,2.742736430882353,2.6702947147058826,2.5424272470588227,2.395984757352941,2.8643194088235298,3.0110726691176466,2.9287042352941173,2.7697876632352942,2.6868841352941177,2.882004898529412,2.8583831764705883,2.4446154264705884,2.487698844117647,2.610827919117647,2.7552992029411767,18.884803921568626,19.263848039215684,17.95833333333334,19.0280637254902,18.99362745098039,19.493014705882356,18.72696078431372,18.53051470588235,18.398529411764706,19.68872549019608,19.195343137254902,18.558946078431376,18.425122549019612,18.907230392156862,19.07377450980392,18.702205882352942,18.64338235294118,20.066544117647055,19.635294117647053,19.307965686274514,18.989093137254905,19.023161764705886,18.79154411764706,19.207107843137255,19.353553921568626,19.515563725490193,19.39007352941176,18.962745098039214,19.08504901960784,18.782475490196077,19.470710784313727,20.02904411764706,18.70367647058824,18.172916666666662
Maine,45.71296296296296,-69.13888888888889,0.18201947222222223,0.3157546648148148,0.2959564037037037,0.3114202925925926,0.3437816203703704,0.3381406518518518,0.3644334148148149,0.30051847037037044,0.33724573703703703,0.366884312962963,0.3463303018518519,0.31222629259259266,0.34927755185185183,0.3723627203703704,0.41382373518518517,0.3564102518518518,0.3688120703703704,0.37461583703703705,0.38539562777777786,0.361016924074074,0.2580228166666667,0.3339163037037037,0.2885981962962963,0.3827475388888889,0.3752104759259259,0.38972000555555547,0.3501740388888888,0.33270208888888886,0.32161815000000005,0.3836731222222222,0.36271585925925925,0.354299362962963,0.3571386407407408,0.34473016666666667,5.065277777777777,3.912654320987654,5.173765432098766,4.693981481481481,3.8452160493827163,3.91820987654321,4.706327160493827,4.658487654320987,3.6115740740740736,5.180401234567903,4.768672839506173,3.750154320987655,3.7947530864197527,4.020524691358024,4.3388888888888895,4.421913580246914,3.6817901234567896,5.657407407407407,5.846450617283951,4.268209876543211,5.268055555555557,4.624691358024691,3.9935185185185187,4.012037037037037,4.8611111111111125,5.970370370370371,4.153086419753087,4.62037037037037,4.287345679012345,6.415740740740741,5.3614197530864205,5.9336419753086425,4.892592592592592,4.47824074074074
Maryland,38.7,-77.75,1.808076395,1.9522559099999999,1.7806510149999997,1.7463752499999998,2.153295635,2.055256435,1.9762360749999999,1.7654405349999998,2.158025235,2.1885225450000005,2.1223918549999996,2.2913101750000004,2.039190445,2.3333157850000004,2.10599232,2.432489255,2.4618247099999997,2.409760285,2.1732917350000003,2.296374085,2.602385105,2.4077367350000003,1.986875645,2.49148625,2.5535559,2.61031978,2.57421814,2.51442988,2.59352508,2.5935357900000002,2.27317595,2.39166473,2.40982058,2.542944705,11.493333333333334,11.883333333333335,11.903333333333332,12.117500000000003,12.3425,12.294999999999998,12.226666666666665,11.629999999999999,11.618333333333336,13.266666666666666,13.146666666666667,11.549583333333333,11.794166666666667,11.797083333333335,11.839166666666667,11.154166666666667,11.605416666666667,13.272083333333333,12.47875,11.69875,12.175,12.643749999999999,11.520416666666666,12.06583333333333,12.058333333333334,12.676666666666666,12.429583333333333,11.967916666666666,11.709583333333333,12.361250000000002,12.825,13.222083333333334,11.781249999999998,11.205833333333334
Massachusetts,42.32692307692308,-72.01923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.484615384615383,8.14294871794872,9.064743589743589,8.78974358974359,8.451282051282051,8.386538461538462,8.527564102564101,8.448076923076924,8.02179487179487,9.710256410256411,9.542307692307691,7.814102564102564,8.208333333333332,8.332692307692309,8.471794871794872,8.226923076923075,8.257051282051282,9.848076923076926,9.519871794871795,8.198076923076924,9.14423076923077,9.173076923076922,7.947435897435897,8.307692307692308,8.806410256410256,9.65128205128205,8.616666666666667,8.823717948717949,8.283333333333333,9.687179487179488,9.39551282051282,10.280128205128204,8.776923076923078,8.175641025641026
Michigan,45.02248677248677,-86.30820105820106,0.6166754105820106,0.9434810835978835,0.8456154994708996,0.8271734804232804,0.9985053899470899,0.956849904232804,0.9550062158730159,0.8494337232804233,0.9898288984126984,0.9713402074074075,1.0720524306878307,1.072244831746032,0.9711650052910052,1.1555408619047618,1.0125622809523809,1.0276503396825396,1.1051970486772487,1.1076153883597883,1.0190837740740741,1.0885397275132274,1.092502952910053,1.1214639391534391,0.9728182343915344,1.1592001306878308,1.2446070804232805,1.204533692063492,1.2370306465608467,1.1317517677248676,1.2013196269841269,1.2085347095238095,1.1792881698412698,1.1912935380952379,1.2210363317460318,1.2882017867724869,6.443738977072311,5.56274250440917,6.623809523809523,6.382407407407407,5.700925925925925,6.398897707231041,7.863756613756614,6.350220458553792,5.2368606701940035,6.935493827160494,6.931657848324514,5.678791887125221,5.594268077601412,5.957892416225749,6.08778659611993,4.962522045855379,5.7175485008818345,8.352292768959435,7.27094356261023,6.481657848324515,7.462566137566139,6.745105820105819,5.785273368606703,6.0589065255731915,7.058245149911816,7.5476631393298055,6.910626102292768,5.737566137566138,5.684876543209876,7.5895061728395055,6.670017636684303,8.312169312169312,5.6800705467372135,4.474294532627866
Minnesota,46.583333333333336,-93.61111111111111,1.3321151709876542,1.81443695308642,1.5062425228395062,1.541812008024691,1.8145335148148147,1.783663071604938,1.834891424074074,1.5156866596296297,1.8784312679012347,1.9231768444444444,1.9073397456790124,1.9861135314814815,1.6854396524691357,2.185179481481482,1.9474080777777778,2.076697394444445,2.0654324104938273,2.0600406283950616,1.8978304524691358,2.0230610882716054,2.0267470827160494,2.1243961253086416,1.7784933179012348,2.2091397401234567,2.2914275549382714,2.306547412962963,2.185934164814815,2.1273258722222224,2.293720438271605,2.279355164197531,2.1727128567901235,2.2128052518518517,2.176048861111111,2.304591214197531,5.780658436213992,3.80488683127572,5.168672839506173,5.088014403292182,3.663117283950617,5.153549382716049,7.1684156378600825,5.084002057613169,3.7839506172839505,5.582201646090534,5.218981481481481,4.6725308641975305,3.642232510288065,4.619495884773663,4.280041152263374,2.793518518518518,4.387551440329218,6.797736625514405,6.056995884773663,4.95679012345679,5.7573559670781895,5.1344650205761315,4.835185185185185,4.682407407407407,5.666100823045268,6.407304526748971,5.264609053497942,3.6297839506172846,4.024948559670783,5.596810699588477,5.058024691358026,6.736625514403292,3.55951646090535,3.131738683127572
Mississippi,33.13461538461539,-88.90384615384616,2.389202769230769,2.9392877153846153,2.5430906307692305,2.7734796384615388,3.3415166846153848,2.9437694692307685,3.1730174384615384,2.6426896615384616,2.9465292230769227,3.452922176923077,3.0581361307692307,3.2257490307692303,3.0465053769230765,3.394031453846154,3.4942873076923076,3.5650266846153844,3.4497238461538466,3.529543684615384,3.257165723076923,3.4813286999999997,3.51344873076923,3.4538886692307695,3.105676869230769,3.702428892307692,3.8141802692307687,3.8654807461538465,3.607502661538461,3.5008980461538455,3.654274069230769,3.858885184615384,3.8292726076923076,3.839127084615385,3.8883935153846156,4.107041776923077,17.199999999999996,17.568589743589744,16.301923076923075,17.158333333333328,17.040384615384617,17.779487179487177,17.28076923076923,16.75512820512821,16.660256410256412,18.146794871794874,17.605128205128203,16.673076923076923,16.630769230769236,17.0025641025641,17.074358974358976,16.762820512820518,16.70576923076923,18.355128205128207,17.956410256410262,17.390384615384615,17.040384615384617,17.173076923076927,16.664102564102567,17.06282051282051,17.259615384615387,17.614102564102566,17.810897435897438,16.77948717948718,16.965384615384615,16.942948717948717,17.39551282051282,18.069230769230767,16.64679487179487,16.344871794871796
Missouri,38.24193548387097,-93.10483870967742,2.1422137193548387,2.51781125,2.186398785483871,2.247177620967742,2.6655060483870967,2.6318123790322576,2.827983312903226,2.2034868935483867,2.6315236935483877,2.8513460887096778,2.710070353225806,3.0277105758064513,2.658727072580645,3.2550661870967748,2.8876561258064517,3.1077586290322587,3.16410739516129,3.075040680645161,2.843981127419354,2.911464791935484,3.211778646774193,3.0856642612903227,2.654891329032257,3.461487374193548,3.402793356451613,3.337082611290323,3.2199851016129024,3.184523685483871,3.456628143548387,3.396547516129032,3.2395659322580643,2.8082699548387096,3.3473503274193543,3.7448642306451614,13.21209677419355,12.387231182795698,12.540456989247312,12.791935483870969,11.963037634408598,13.571774193548386,13.758870967741935,12.808467741935482,11.91760752688172,13.781317204301073,13.673790322580649,12.813440860215055,11.873924731182797,12.876209677419356,12.63588709677419,11.905510752688171,12.227956989247314,14.100806451612904,13.701344086021503,13.013575268817203,13.418951612903225,13.075940860215052,12.71787634408602,12.937903225806453,13.61021505376344,13.988575268817204,13.536155913978492,12.037903225806451,12.304166666666667,12.980645161290322,13.227822580645164,14.866801075268816,12.08548387096774,11.745564516129033
Montana,46.75,-107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.679828042328042,4.597619047619048,6.335119047619047,6.257804232804233,4.787433862433865,6.887698412698412,7.908002645502645,7.5042989417989405,5.469179894179895,6.753968253968254,6.825132275132274,6.989153439153439,4.807936507936509,6.421560846560846,6.01792328042328,4.409722222222223,6.366137566137567,7.238161375661374,7.47579365079365,6.335912698412699,7.171693121693122,5.812896825396827,6.726653439153439,6.391402116402116,6.759060846560846,7.50079365079365,7.178108465608466,5.5817460317460315,5.403108465608465,5.620502645502646,5.7460978835978835,7.604894179894179,5.993121693121694,5.705423280423282
